"sku","ps_url","cost","supplier","price"
"Lc17118","lingerie-femme/2211-combinaison-resille-myranda.html","13.480000","Starnet ","29.650000"
"Lc17131","lingerie-femme/2212-combinaison-resille-adiva.html","13.480000","Starnet ","29.650000"
"Lc17132","lingerie-femme/2213-combinaison-resille-almas.html","13.480000","Starnet ","29.650000"
"Lc17133","lingerie-femme/2214-combinaison-resille-khryseis.html","13.480000","Starnet ","29.650000"
"PA0359","lingerie-femme/2215-peignoir-alicia-blanc.html","28.580000","Starnet ","63.000000"
"PA0358","lingerie-femme/2216-ensemble-ives.html","12.830000","Starnet ","28.500000"
"PA0357","lingerie-femme/2217-ensemble-rene.html","16.420000","Starnet ","36.500000"
"PA0356","lingerie-femme/2218-ensemble-noemi-blanc.html","14.330000","Starnet ","32.000000"
"PA0355","lingerie-femme/2219-nuisette-noemi-blanche.html","17.270000","Starnet ","38.000000"
"PA0354","lingerie-femme/2220-bikini-noemi-blanc.html","12.170000","Starnet ","27.000000"
"PA0351","lingerie-femme/2221-corset-loca.html","19.410000","Starnet ","43.000000"
"PA0350","lingerie-femme/2222-ensemble-koko.html","14.700000","Starnet ","32.500000"
"PA0349","lingerie-femme/2223-bikini-koko.html","10.620000","Starnet ","24.000000"
"PA0348","lingerie-femme/2224-ensemble-lingerie-juliette.html","16.420000","Starnet ","36.500000"
"PA0347","lingerie-femme/2225-nuisette-juliette.html","17.020000","Starnet ","37.500000"
"PA0346","lingerie-femme/2226-body-juliette.html","14.930000","Starnet ","33.000000"
"PA0344","lingerie-femme/2227-nuisette-iveta.html","16.080000","Starnet ","35.500000"
"PA0343","lingerie-femme/2228-ensemble-fiore.html","13.090000","Starnet ","29.000000"
"PA0342","lingerie-femme/2229-nuisette-electra.html","13.430000","Starnet ","30.000000"
"OB1012","lingerie-femme/2231-body-alice-simili-cuir.html","16.970000","Starnet ","41.000000"
"OB1125","lingerie-femme/2232-body-diamond.html","17.960000","Starnet ","43.000000"
"OB1220","lingerie-femme/2233-body-luiza.html","11.660000","Starnet ","28.000000"
"OB1268","lingerie-femme/2234-body-obsydian.html","18.060000","Starnet ","43.350000"
"OB1309","lingerie-femme/2235-body-slave.html","10.900000","Starnet ","26.200000"
"OB1358","lingerie-femme/2236-body-blush.html","15.460000","Starnet ","37.100000"
"OB1003","lingerie-femme/2237-corset-agnes-vinyle.html","27.320000","Starnet ","65.000000"
"OB1015","lingerie-femme/2238-corset-brocart-amoresa.html","23.890000","Starnet ","57.330000"
"OB1080","lingerie-femme/2239-corset-cafelatte-et-shorty.html","16.550000","Starnet ","40.000000"
"OB1086","lingerie-femme/2240-corset-vinyle-caroline.html","23.500000","Starnet ","56.000000"
"OB1148","lingerie-femme/2241-corset-flamenco-satine.html","22.560000","Starnet ","54.150000"
"OB1402","lingerie-femme/2242-corset-my-love.html","21.300000","Starnet ","51.150000"
"OB1008","lingerie-femme/2243-ensemble-alcove.html","14.540000","Starnet ","34.900000"
"OB1010","lingerie-femme/2244-top-alcove.html","14.650000","Starnet ","36.000000"
"OB1021","lingerie-femme/2245-ensemble-amoresa.html","13.230000","Starnet ","32.000000"
"OB1047","lingerie-femme/2247-ensemble-bloom.html","10.990000","Starnet ","26.400000"
"OB1103","lingerie-femme/2249-ensemble-corazone.html","13.390000","Starnet ","33.000000"
"ESP8066","lingerie-femme/2001-body-strappy-neon-contraste.html","15.400000","Starnet ","34.000000"
"CLIBRE","home/287-clip-bretelle-de-soutien-gorge.html","0.030000",,"2.500000"
"81363","lingerie-femme/2873-soutien-gorge-et-culotte-noir-et-chair.html","25.150000",,"55.350000"
